abr: sample current=4000kbps media=3183kbps net=17625kbps buf=2000ms vbuf=2000ms abuf=2005ms dur=2000ms prod=217pm n=2 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16142kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=232pm n=37 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16317kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=227pm n=38 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16278kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=225pm n=39 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=17082kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=218pm n=40 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=17618kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=215pm n=41 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16239kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=228pm n=42 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16413kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=228pm n=43 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16061kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=231pm n=44 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16853kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=222pm n=45 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16584kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=224pm n=46 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=17105kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=217pm n=47 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16468kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=228pm n=48 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16599kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=228pm n=49 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16320kbps buf=24793ms vbuf=24793ms abuf=24798ms dur=2000ms prod=227pm n=50 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16266kbps buf=24751ms vbuf=24751ms abuf=24756ms dur=2000ms prod=226pm n=51 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=17683kbps buf=24751ms vbuf=24751ms abuf=24756ms dur=2000ms prod=210pm n=52 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16894kbps buf=24751ms vbuf=24751ms abuf=24756ms dur=2000ms prod=224pm n=53 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16287kbps buf=24751ms vbuf=24751ms abuf=24756ms dur=2000ms prod=229pm n=54 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=15369kbps buf=24751ms vbuf=24751ms abuf=24756ms dur=2000ms prod=239pm n=55 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16515kbps buf=24751ms vbuf=24751ms abuf=24756ms dur=2000ms prod=225pm n=56 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16547kbps buf=24751ms vbuf=24751ms abuf=24756ms dur=2000ms prod=224pm n=57 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16325kbps buf=24751ms vbuf=24751ms abuf=24756ms dur=2000ms prod=231pm n=58 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16431kbps buf=24751ms vbuf=24751ms abuf=24756ms dur=2000ms prod=230pm n=59 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16657kbps buf=24751ms vbuf=24751ms abuf=24756ms dur=2000ms prod=225pm n=60 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16383kbps buf=24751ms vbuf=24751ms abuf=24756ms dur=2000ms prod=227pm n=61 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16707kbps buf=24918ms vbuf=24918ms abuf=24923ms dur=2000ms prod=221pm n=62 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16253kbps buf=24918ms vbuf=24918ms abuf=24923ms dur=2000ms prod=228pm n=63 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16587kbps buf=24918ms vbuf=24918ms abuf=24923ms dur=2000ms prod=224pm n=64 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16850kbps buf=24918ms vbuf=24918ms abuf=24923ms dur=2000ms prod=221pm n=65 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16232kbps buf=24918ms vbuf=24918ms abuf=24923ms dur=2000ms prod=226pm n=66 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16064kbps buf=24918ms vbuf=24918ms abuf=24923ms dur=2000ms prod=231pm n=67 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=17370kbps buf=24918ms vbuf=24918ms abuf=24923ms dur=2000ms prod=216pm n=68 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16978kbps buf=24918ms vbuf=24918ms abuf=24923ms dur=2000ms prod=220pm n=69 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16105kbps buf=24918ms vbuf=24918ms abuf=24923ms dur=2000ms prod=229pm n=70 decision=stay target=0kbps reason=None
abr: sample current=4000kbps media=3183kbps net=16490kbps buf=24918ms vbuf=24918ms abuf=24923ms dur=2000ms prod=225pm n=71 decision=stay target=0kbps reason=None
