request_kbps,declared_bps,index,bytes,duration_s,ttfb_ms,body_ms
12000,11356000,337,770048,2.0,306.4,7.5
12000,11356000,338,2202420,2.014666,317.4,9.9
12000,11356000,339,1639548,2.0,320.3,9.0
14000,13283000,300,2451520,2.048,748.8,10.6
14000,13283000,301,1876616,2.0,222.7,9.1
14000,13283000,302,1461136,2.0,313.4,8.4
14000,13283000,303,1571492,2.0,220.8,7.8
14000,13283000,304,2512244,2.0,308.1,9.4
14000,13283000,305,1119352,2.0,212.7,7.5
14000,13283000,306,2212008,2.0,315.2,9.4
14000,13283000,307,1524492,2.0,214.1,8.9
14000,13283000,308,1409248,2.0,317.7,7.8
14000,13283000,309,1859884,2.0,322.9,7.9
14000,13283000,310,2219904,2.014666,208.8,9.7
14000,13283000,311,1723772,2.02,318.7,8.9
14000,13283000,312,2247164,2.0,214.2,9.7
14000,13283000,313,2326312,2.0,323.8,8.2
14000,13283000,314,2621848,2.0,312.1,10.1
14000,13283000,315,1137400,2.0,331.2,6.9
14000,13283000,316,2635196,2.0,214.7,8.5
14000,13283000,317,2105600,2.0,215.2,8.5
14000,13283000,318,2342292,2.0,312.4,10.5
14000,13283000,319,1802544,2.0,219.2,7.2
14000,13283000,320,1462640,2.0,324.6,9.0
14000,13283000,321,886044,2.0,219.8,7.8
14000,13283000,322,1413572,2.0,331.6,8.0
14000,13283000,323,782644,2.0,327.5,7.4
14000,13283000,324,959364,2.0,305.6,4.8
14000,13283000,325,1992612,2.0,313.8,6.0
14000,13283000,326,1075924,2.0,332.7,7.3
14000,13283000,327,1091340,2.0,215.4,7.4
14000,13283000,328,1069532,2.0,317.6,7.7
14000,13283000,329,1695948,2.0,324.8,8.9
14000,13283000,330,1129316,2.0,319.7,6.7
14000,13283000,331,1506256,2.0,330.4,8.5
14000,13283000,332,1289304,2.004,208.9,8.3
14000,13283000,333,941504,2.0,325.8,6.8
14000,13283000,334,826636,2.0,318.3,7.4
14000,13283000,335,1158456,2.0,316.1,7.8
14000,13283000,336,1727720,2.0,326.3,8.9
14000,13283000,337,854836,2.0,222.7,7.2
14000,13283000,338,2585000,2.0,325.1,10.2
14000,13283000,339,1902560,2.02,221.0,8.9
16000,15211000,300,2534428,2.044,766.0,9.0
16000,15211000,301,2135304,2.0,220.4,8.7
16000,15211000,302,1469972,2.014666,322.6,8.7
16000,15211000,303,1580140,2.0,215.3,7.7
16000,15211000,304,2803832,2.0,219.8,5.8
16000,15211000,305,1184964,2.0,308.6,7.9
16000,15211000,306,2386472,2.0,331.0,9.6
16000,15211000,307,1532388,2.0,213.1,7.5
16000,15211000,308,1417520,2.0,317.9,8.3
16000,15211000,309,1868156,2.0,203.1,9.3
16000,15211000,310,2378952,2.0,314.1,11.2
16000,15211000,311,1784308,2.0,316.5,9.0
16000,15211000,312,2492880,2.0,214.6,10.3
16000,15211000,313,2436292,2.0,324.3,9.5
16000,15211000,314,3058196,2.014666,219.4,7.3
16000,15211000,315,1212976,2.0,323.0,7.2
16000,15211000,316,2955736,2.004,213.4,10.0
16000,15211000,317,2420876,2.0,213.2,7.2
16000,15211000,318,2369176,2.0,322.4,9.3
16000,15211000,319,1811568,2.0,211.4,6.6
16000,15211000,320,1471476,2.0,329.7,8.7
16000,15211000,321,894504,2.009333,210.1,7.4
16000,15211000,322,1468280,2.014666,321.3,8.2
16000,15211000,323,816296,2.02,211.1,5.6
16000,15211000,324,967072,2.0,321.6,7.5
16000,15211000,325,2188132,2.0,324.1,8.7
16000,15211000,326,1084008,2.0,324.0,7.7
16000,15211000,327,1110140,2.0,319.6,7.8
16000,15211000,328,1160336,2.0,321.0,7.0
16000,15211000,329,1713244,2.0,203.3,2.7
16000,15211000,330,1137964,2.0,320.8,7.9
16000,15211000,331,1544044,2.0,322.2,7.6
16000,15211000,332,1381424,2.0,213.5,8.3
16000,15211000,333,950528,2.0,316.5,7.5
16000,15211000,334,834908,2.014666,324.3,2.8
16000,15211000,335,1168044,2.0,215.8,6.7
16000,15211000,336,1736368,2.0,326.9,8.3
16000,15211000,337,863296,2.009333,211.5,7.2
16000,15211000,338,2897644,2.0,316.5,10.1
16000,15211000,339,2221408,2.0,327.2,9.2
18000,17062000,300,2555484,2.044,763.4,8.6
18000,17062000,301,2195088,2.0,208.3,9.7
18000,17062000,302,1469972,2.014666,319.8,7.1
18000,17062000,303,1580140,2.0,218.4,7.4
18000,17062000,304,3025484,2.0,313.2,5.7
18000,17062000,305,1247004,2.0,216.7,7.1
18000,17062000,306,2557176,2.0,320.0,9.4
18000,17062000,307,1532388,2.0,219.8,7.1
18000,17062000,308,1417520,2.0,318.0,8.2
18000,17062000,309,1868156,2.0,212.5,8.5
18000,17062000,310,2524840,2.0,330.2,9.5
18000,17062000,311,1794460,2.0,305.7,9.6
18000,17062000,312,2726752,2.0,214.4,9.5
18000,17062000,313,2485924,2.0,321.6,9.5
18000,17062000,314,3384188,2.014666,311.8,9.8
18000,17062000,315,1279152,2.0,220.2,7.8
18000,17062000,316,3052368,2.004,212.1,8.7
18000,17062000,317,2818872,2.0,322.6,10.0
18000,17062000,318,2369176,2.0,222.9,9.8
18000,17062000,319,1811568,2.0,309.5,3.7
18000,17062000,320,1471476,2.0,221.1,8.4
18000,17062000,321,894504,2.009333,321.0,2.5
18000,17062000,322,1497984,2.014666,217.9,8.5
18000,17062000,323,824756,2.02,317.5,7.5
