request_kbps,declared_bps,index,bytes,duration_s,ttfb_ms,body_ms
10000,9448000,38,389348,2.0,213.5,4.9
10000,9448000,39,371864,2.02,208.9,6.9
12000,11378000,0,244212,2.048,432.3,6.6
12000,11378000,1,231616,2.009333,107.9,4.7
12000,11378000,2,979104,2.014666,219.0,6.8
12000,11378000,3,2099772,2.02,213.2,7.1
12000,11378000,4,1581832,2.004,102.0,3.4
12000,11378000,5,867056,2.009333,212.0,6.5
12000,11378000,6,798060,2.014666,209.9,4.4
12000,11378000,7,1108260,2.02,208.3,5.9
12000,11378000,8,1709672,2.004,212.3,6.7
12000,11378000,9,1101116,2.009333,110.2,3.2
12000,11378000,10,962936,2.014666,217.2,5.3
12000,11378000,11,2296608,2.02,104.0,7.4
12000,11378000,12,1549496,2.004,111.3,3.2
12000,11378000,13,242896,2.009333,111.1,2.6
12000,11378000,14,197964,2.0,213.0,5.1
12000,11378000,15,202852,2.02,213.2,5.4
12000,11378000,16,360208,2.004,211.9,5.9
12000,11378000,17,599720,2.0,221.7,4.8
12000,11378000,18,1019712,2.014666,103.0,3.3
12000,11378000,19,551968,2.02,212.4,5.2
12000,11378000,20,1539908,2.004,202.3,6.0
12000,11378000,21,1909328,2.009333,111.6,4.0
12000,11378000,22,1976444,2.014666,102.0,3.6
12000,11378000,23,1221812,2.0,103.3,2.8
12000,11378000,24,551028,2.0,210.9,4.8
12000,11378000,25,240076,2.009333,111.4,3.4
12000,11378000,26,180104,2.014666,214.6,6.0
12000,11378000,27,229172,2.02,210.7,5.3
12000,11378000,28,183676,2.004,218.8,6.5
12000,11378000,29,186496,2.009333,221.0,5.4
12000,11378000,30,186872,2.014666,218.1,4.8
12000,11378000,31,188940,2.0,311.4,7.1
12000,11378000,32,177096,2.0,222.2,4.7
12000,11378000,33,250604,2.009333,222.1,4.9
12000,11378000,34,266020,2.014666,213.2,5.3
12000,11378000,35,265456,2.02,217.4,5.4
12000,11378000,36,288016,2.004,209.6,6.5
12000,11378000,37,420932,2.009333,217.7,5.0
12000,11378000,38,484476,2.014666,220.9,5.6
12000,11378000,39,456276,2.02,208.0,5.1
14000,13311000,0,303244,2.048,427.4,6.4
14000,13311000,1,286512,2.009333,212.6,2.6
14000,13311000,2,1166540,2.014666,210.2,5.4
14000,13311000,3,2496640,2.02,112.0,4.8
14000,13311000,4,1859696,2.004,214.2,6.7
14000,13311000,5,1147928,2.009333,101.8,3.1
14000,13311000,6,929096,2.014666,111.4,3.0
14000,13311000,7,1333296,2.02,111.2,2.9
14000,13311000,8,2213136,2.004,110.0,4.0
14000,13311000,9,1498360,2.009333,103.5,2.9
14000,13311000,10,1265616,2.014666,210.7,5.6
14000,13311000,11,2704004,2.02,108.0,3.9
14000,13311000,12,1839956,2.004,111.0,3.6
14000,13311000,13,301740,2.009333,217.9,5.2
14000,13311000,14,252296,2.014666,210.5,6.0
14000,13311000,15,257748,2.02,317.9,5.2
14000,13311000,16,448756,2.004,220.4,5.2
14000,13311000,17,728312,2.009333,220.7,5.7
14000,13311000,18,1190040,2.014666,210.7,6.0
14000,13311000,19,658376,2.02,215.2,4.9
